YearsFromRegistration,powerPS,kilometer,abtest_test,vehicleType_cabrio,vehicleType_coupe,vehicleType_limousine,vehicleType_others,vehicleType_small car,vehicleType_station wagon,vehicleType_suv,fuelType_diesel,fuelType_electro,fuelType_hybrid,fuelType_lpg,fuelType_other,fuelType_petrol,gearbox_manual,notRepairedDamage_yes,brand_encoded,monthOfRegistration_Q2,monthOfRegistration_Q3,monthOfRegistration_Q4,price
22,147,125000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,1,0,3900
26,67,150000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0,1,0,550
6,60,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,1,0,1800
12,140,90000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,0,0,1,13900
25,110,125000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,0,0,1,2750
24,90,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2950
22,140,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,0,1499
28,90,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,0,0,0,650
19,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,1,0,1450
18,135,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,1,0,3950
18,150,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,2999
26,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,0,1,0,650
25,170,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2290
17,170,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,1,0,5500
14,140,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8350
26,53,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,35,0,0,1,199
22,65,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,0,650
28,110,5000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,21,0,0,0,1200
18,136,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,25,0,1,0,3550
18,344,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,13499
21,58,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8,1,0,0,800
6,102,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,1,0,0,1900
33,69,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1600
14,122,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,38,0,0,1,4999
14,101,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,36,0,0,1,3999
22,75,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31,0,0,1,1750
14,136,90000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36,0,1,0,10900
23,224,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,0,1,0,2700
19,110,5000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,0,1,0,4990
21,115,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,1,0,0,1950
14,75,60000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,0,1,0,3200
18,82,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,20,0,0,1,4500
18,314,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,7500
24,110,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1550
17,306,50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,17999
19,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,30,0,1,0,1999
6,101,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,3700
7,75,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,950
24,107,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,27,0,0,0,250
18,80,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,10,0,0,0,1000
32,132,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,1,0,3900
11,95,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,11235
20,60,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,2799
25,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1500
16,68,80000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,36,1,0,0,2790
18,95,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,22,0,1,0,1999
25,114,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,0,850
19,150,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,4400
25,90,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,1,550
23,64,150000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,0,1,0,599
25,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,19,0,0,0,700
14,145,70000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,12900
14,80,125000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38,0,0,0,4950
14,175,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,1,0,0,5660
11,95,125000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,12999
19,150,150000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,5999
16,45,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,15,1,0,0,1999
19,58,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,1,1800
18,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,1,0,0,700
17,131,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,27,0,0,1,2400
7,60,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,1,0,0,6000
27,110,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,300
23,122,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,39,0,1,0,1490
27,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,1,500
11,69,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,4499
17,80,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,1900
19,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,12,1,0,0,2000
21,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,30,0,1,0,1099
12,435,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,33700
6,50,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,1,0,0,899
17,200,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,9590
19,101,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,2222
22,116,70000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,3490
17,170,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,0,0,6700
16,174,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,1,0,0,18000
9,69,30000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,0,0,11000
21,110,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,0,1,0,650
23,101,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,0,0,0,1849
28,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,30,1,0,0,300
25,170,150000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2500
19,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,3850
29,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,950
16,68,70000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,1,0,0,4390
22,130,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,999
23,86,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36,1,0,0,950
12,140,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,1,11990
11,140,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,9990
25,136,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,24,0,1,0,600
8,125,10000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38,1,0,0,17900
32,204,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,0,3999
23,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1600
23,265,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3500
14,122,70000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,1,0,11650
17,105,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,5750
23,90,150000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,2799
8,150,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,22800
11,69,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,7990
13,110,100000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,10499
11,60,30000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,7680
19,116,150000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,3750
19,180,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2000
10,99,30000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36,0,1,0,15500
28,136,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,1,0,500
25,145,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,1,0,1000
11,82,40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,1,0,8400
20,52,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,1,1300
22,105,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38,0,0,0,2700
22,129,150000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,0,1,3200
16,88,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,1,0,4250
16,179,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7850
23,101,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38,0,1,0,3000
17,61,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32,0,0,0,2600
21,84,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,0,0,0,2100
19,155,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,0,1,3800
7,143,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13900
25,101,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1190
15,75,5000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,1,0,0,3350
24,265,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5500
12,105,40000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,10499
24,170,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1990
54,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,1,3490
15,177,90000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,13100
23,58,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,1,0,399
22,179,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3452
20,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,1,0,0,900
25,150,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,666
18,150,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31,1,0,0,4150
67,110,20000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,33,0,1,0,7900
10,99,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,13400
14,82,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,1,5199
17,116,40000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,10500
26,116,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2500
23,85,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,36,0,0,0,999
6,82,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,1200
18,126,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,5800
16,232,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,11000
26,90,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,750
26,90,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,1,550
22,130,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1700
20,136,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,990
18,131,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,1,0,0,11999
16,86,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,31,0,1,0,3500
17,140,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,4300
14,116,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,7850
18,77,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11,0,0,0,2300
24,125,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,0,2000
24,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,1350
18,75,150000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,38,0,1,0,4480
21,163,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,0,5700
8,272,10000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,63452
24,63,60000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,0,1,15500
25,122,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,1,1750
20,192,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,9000
16,200,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,5400
18,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,1,0,1499
16,231,80000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19,0,1,0,9500
29,110,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,1,0,1000
30,90,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,350
28,75,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,24,0,0,1,800
21,110,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,1,2699
18,116,90000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,0,1,7490
11,82,40000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,6200
30,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,2599
14,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,1,0,0,3100
26,75,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,11,0,1,0,1400
18,68,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0,0,0,2400
22,197,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,5500
24,82,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24,0,1,0,1200
22,193,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5600
15,100,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,1,2600
27,116,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,9000
25,101,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,850
16,90,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9,0,0,0,2500
19,256,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,7800
18,131,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,0,0,1,1000
27,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1500
25,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,22,0,0,0,250
34,90,50000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,9,0,1,0,650
22,109,90000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,990
9,90,80000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,0,1,0,8500
19,250,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,0,0,1,9700
12,82,80000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,7100
27,122,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,0,3700
17,231,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,9600
25,102,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,20,0,1,0,400
7,250,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8750
36,68,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,18,0,0,0,4499
28,110,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,150
13,116,30000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,1,9900
23,116,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,1850
9,140,40000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,1,0,0,21900
21,82,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,0,1,0,1700
19,116,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,0,0,0,2700
15,160,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,9700
19,177,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,6000
22,141,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1750
22,125,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24,1,0,0,1450
9,80,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,1,9989
29,53,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,19,1,0,0,650
15,241,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,0,7499
19,140,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,4300
17,105,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,1,0,6000
23,184,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1590
23,115,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2950
20,163,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,4000
23,72,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,2134
18,163,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,4000
10,69,30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,9350
17,105,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,38,0,0,1,3950
16,54,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,3100
7,100,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,5400
13,122,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,1,0,13000
22,192,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,4500
16,235,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,8700
22,131,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4300
32,90,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1400
28,71,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24,0,0,0,400
23,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1599
23,50,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,30,0,1,0,950
18,105,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,1,0,0,2657
6,116,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,1950
7,105,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,4799
16,197,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,9950
27,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,1,0,190
16,105,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,6000
16,105,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31,0,0,0,5100
15,120,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9,0,1,0,5750
15,143,100000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,13700
15,231,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,30000
13,80,80000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38,0,0,0,7995
10,65,30000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,9500
16,109,125000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,4500
25,55,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12,0,0,1,1800
16,143,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,13500
18,110,150000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27,0,0,1,2200
25,90,90000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,10,1,0,0,111
21,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,25,0,0,0,650
30,150,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,400
20,107,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,0,2500
22,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,1,0,1200
23,193,5000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,38,0,0,0,2000
13,245,125000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,23990
18,200,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,5390
20,110,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,27,0,1,0,1890
34,105,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1,0,0,3200
21,76,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,35,1,0,0,2400
9,150,30000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,21000
22,54,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,1,0,799
15,235,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,1,0,19500
20,101,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,4500
12,122,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,13900
7,125,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,30,0,0,0,6450
14,125,90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,1,0,8699
22,272,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,7777
21,102,125000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4250
6,150,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1200
22,110,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,1,0,0,1500
7,60,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,380
15,105,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,1,0,0,6900
11,179,60000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,21900
20,130,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,4300
18,125,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,2750
36,160,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26,0,0,1,11600
24,272,150000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,0,0,1,2500
36,160,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,29,0,1,0,9999
11,110,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,9950
18,60,80000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,1,2249
19,170,50000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,12320
24,102,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,0,1,0,1200
35,26,90000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,37,0,0,0,2500
25,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,1,0,0,999
22,58,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,1599
18,136,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,5200
21,53,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,35,0,0,0,850
15,224,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,1,8950
21,125,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,1,0,0,2450
